illusion_strength,true_diff,n_trials,n_positive,prop_positive,illusion,strength_sign_flipped,shared,species,k_abs,direction
3.6,-0.10044,256,51,0.19921875,Ponzo,False,True,human,1.0,1.0
3.6,-0.04,256,115,0.44921875,Ponzo,False,True,human,1.0,1.0
3.6,0.04,256,113,0.44140625,Ponzo,False,True,human,1.0,-1.0
3.6,0.10044,256,206,0.8046875,Ponzo,False,True,human,1.0,-1.0
3.6,0.20297,256,245,0.95703125,Ponzo,False,True,human,1.0,-1.0
3.6,0.3587,256,244,0.953125,Ponzo,False,True,human,1.0,-1.0
7.2,-0.46,256,3,0.01171875,Ponzo,False,True,human,2.0,1.0
7.2,-0.27349,256,11,0.04296875,Ponzo,False,True,human,2.0,1.0
7.2,-0.14575,256,45,0.17578125,Ponzo,False,True,human,2.0,1.0
7.2,-0.06565,256,105,0.41015625,Ponzo,False,True,human,2.0,1.0
7.2,0.06565,256,120,0.46875,Ponzo,False,True,human,2.0,-1.0
7.2,0.14575,256,194,0.7578125,Ponzo,False,True,human,2.0,-1.0
7.2,0.27349,256,245,0.95703125,Ponzo,False,True,human,2.0,-1.0
7.2,0.46,256,254,0.9921875,Ponzo,False,True,human,2.0,-1.0
10.8,-0.3587,256,17,0.06640625,Ponzo,False,True,human,3.0,1.0
10.8,-0.20297,256,37,0.14453125,Ponzo,False,True,human,3.0,1.0
10.8,-0.10044,256,104,0.40625,Ponzo,False,True,human,3.0,1.0
10.8,-0.04,256,186,0.7265625,Ponzo,False,True,human,3.0,1.0
10.8,0.04,256,75,0.29296875,Ponzo,False,True,human,3.0,-1.0
10.8,0.10044,256,154,0.6015625,Ponzo,False,True,human,3.0,-1.0
10.8,0.20297,256,223,0.87109375,Ponzo,False,True,human,3.0,-1.0
10.8,0.3587,256,250,0.9765625,Ponzo,False,True,human,3.0,-1.0
14.4,-0.46,256,9,0.03515625,Ponzo,False,True,human,4.0,1.0
14.4,-0.27349,256,22,0.0859375,Ponzo,False,True,human,4.0,1.0
14.4,-0.14575,256,101,0.39453125,Ponzo,False,True,human,4.0,1.0
14.4,-0.06565,256,177,0.69140625,Ponzo,False,True,human,4.0,1.0
14.4,0.06565,256,85,0.33203125,Ponzo,False,True,human,4.0,-1.0
14.4,0.14575,256,169,0.66015625,Ponzo,False,True,human,4.0,-1.0
14.4,0.27349,256,225,0.87890625,Ponzo,False,True,human,4.0,-1.0
14.4,0.46,256,249,0.97265625,Ponzo,False,True,human,4.0,-1.0
18.0,-0.3587,256,25,0.09765625,Ponzo,False,True,human,5.0,1.0
18.0,-0.20297,256,75,0.29296875,Ponzo,False,True,human,5.0,1.0
18.0,-0.10044,256,162,0.6328125,Ponzo,False,True,human,5.0,1.0
18.0,-0.04,256,219,0.85546875,Ponzo,False,True,human,5.0,1.0
18.0,0.04,256,57,0.22265625,Ponzo,False,True,human,5.0,-1.0
18.0,0.10044,256,124,0.484375,Ponzo,False,True,human,5.0,-1.0
18.0,0.20297,256,197,0.76953125,Ponzo,False,True,human,5.0,-1.0
18.0,0.3587,256,236,0.921875,Ponzo,False,True,human,5.0,-1.0
21.6,-0.46,256,27,0.10546875,Ponzo,False,True,human,6.0,1.0
21.6,-0.27349,256,74,0.2890625,Ponzo,False,True,human,6.0,1.0
21.6,-0.14575,256,169,0.66015625,Ponzo,False,True,human,6.0,1.0
21.6,-0.06565,256,228,0.890625,Ponzo,False,True,human,6.0,1.0
21.6,0.06565,256,57,0.22265625,Ponzo,False,True,human,6.0,-1.0
21.6,0.14575,256,108,0.421875,Ponzo,False,True,human,6.0,-1.0
21.6,0.27349,256,198,0.7734375,Ponzo,False,True,human,6.0,-1.0
21.6,0.46,256,231,0.90234375,Ponzo,False,True,human,6.0,-1.0
25.2,-0.3587,256,124,0.484375,Ponzo,False,True,human,7.0,1.0
25.2,-0.20297,256,198,0.7734375,Ponzo,False,True,human,7.0,1.0
25.2,-0.10044,256,228,0.890625,Ponzo,False,True,human,7.0,1.0
25.2,-0.04,256,244,0.953125,Ponzo,False,True,human,7.0,1.0
25.2,0.04,256,19,0.07421875,Ponzo,False,True,human,7.0,-1.0
25.2,0.10044,256,44,0.171875,Ponzo,False,True,human,7.0,-1.0
25.2,0.20297,256,97,0.37890625,Ponzo,False,True,human,7.0,-1.0
25.2,0.3587,256,159,0.62109375,Ponzo,False,True,human,7.0,-1.0
-2.03,-0.55124,256,11,0.04296875,Ebbinghaus,False,True,human,7.0,-1.0
-2.03,-0.32001,256,11,0.04296875,Ebbinghaus,False,True,human,7.0,-1.0
-2.03,-0.16462,256,8,0.03125,Ebbinghaus,False,True,human,7.0,-1.0
-2.03,-0.07,256,24,0.09375,Ebbinghaus,False,True,human,7.0,-1.0
-2.03,0.07,256,241,0.94140625,Ebbinghaus,False,True,human,7.0,1.0
-2.03,0.16462,256,246,0.9609375,Ebbinghaus,False,True,human,7.0,1.0
-2.03,0.32001,256,251,0.98046875,Ebbinghaus,False,True,human,7.0,1.0
-2.03,0.55124,256,247,0.96484375,Ebbinghaus,False,True,human,7.0,1.0
-1.74,-0.7,256,3,0.01171875,Ebbinghaus,False,True,human,6.0,-1.0
-1.74,-0.4252,256,3,0.01171875,Ebbinghaus,False,True,human,6.0,-1.0
-1.74,-0.23378,256,4,0.015625,Ebbinghaus,False,True,human,6.0,-1.0
-1.74,-0.11066,256,14,0.0546875,Ebbinghaus,False,True,human,6.0,-1.0
-1.74,0.11066,256,248,0.96875,Ebbinghaus,False,True,human,6.0,1.0
-1.74,0.23378,256,249,0.97265625,Ebbinghaus,False,True,human,6.0,1.0
-1.74,0.4252,256,252,0.984375,Ebbinghaus,False,True,human,6.0,1.0
-1.74,0.7,256,250,0.9765625,Ebbinghaus,False,True,human,6.0,1.0
-1.45,-0.55124,256,10,0.0390625,Ebbinghaus,False,True,human,5.0,-1.0
-1.45,-0.32001,256,11,0.04296875,Ebbinghaus,False,True,human,5.0,-1.0
-1.45,-0.16462,256,16,0.0625,Ebbinghaus,False,True,human,5.0,-1.0
-1.45,-0.07,256,17,0.06640625,Ebbinghaus,False,True,human,5.0,-1.0
-1.45,0.07,256,243,0.94921875,Ebbinghaus,False,True,human,5.0,1.0
-1.45,0.16462,256,241,0.94140625,Ebbinghaus,False,True,human,5.0,1.0
-1.45,0.32001,256,247,0.96484375,Ebbinghaus,False,True,human,5.0,1.0
-1.45,0.55124,256,251,0.98046875,Ebbinghaus,False,True,human,5.0,1.0
-1.16,-0.7,256,3,0.01171875,Ebbinghaus,False,True,human,4.0,-1.0
-1.16,-0.4252,256,4,0.015625,Ebbinghaus,False,True,human,4.0,-1.0
-1.16,-0.23378,256,7,0.02734375,Ebbinghaus,False,True,human,4.0,-1.0
-1.16,-0.11066,256,5,0.01953125,Ebbinghaus,False,True,human,4.0,-1.0
-1.16,0.11066,256,245,0.95703125,Ebbinghaus,False,True,human,4.0,1.0
-1.16,0.23378,256,246,0.9609375,Ebbinghaus,False,True,human,4.0,1.0
-1.16,0.4252,256,254,0.9921875,Ebbinghaus,False,True,human,4.0,1.0
-1.16,0.7,256,251,0.98046875,Ebbinghaus,False,True,human,4.0,1.0
-0.87,-0.55124,256,11,0.04296875,Ebbinghaus,False,True,human,3.0,-1.0
-0.87,-0.32001,256,11,0.04296875,Ebbinghaus,False,True,human,3.0,-1.0
-0.87,-0.16462,256,22,0.0859375,Ebbinghaus,False,True,human,3.0,-1.0
-0.87,-0.07,256,27,0.10546875,Ebbinghaus,False,True,human,3.0,-1.0
-0.87,0.07,256,239,0.93359375,Ebbinghaus,False,True,human,3.0,1.0
-0.87,0.16462,256,244,0.953125,Ebbinghaus,False,True,human,3.0,1.0
-0.87,0.32001,256,246,0.9609375,Ebbinghaus,False,True,human,3.0,1.0
-0.87,0.55124,256,250,0.9765625,Ebbinghaus,False,True,human,3.0,1.0
-0.58,-0.7,256,2,0.0078125,Ebbinghaus,False,True,human,2.0,-1.0
-0.58,-0.4252,256,5,0.01953125,Ebbinghaus,False,True,human,2.0,-1.0
-0.58,-0.23378,256,5,0.01953125,Ebbinghaus,False,True,human,2.0,-1.0
-0.58,-0.11066,256,21,0.08203125,Ebbinghaus,False,True,human,2.0,-1.0
-0.58,0.11066,256,245,0.95703125,Ebbinghaus,False,True,human,2.0,1.0
-0.58,0.23378,256,248,0.96875,Ebbinghaus,False,True,human,2.0,1.0
-0.58,0.4252,256,250,0.9765625,Ebbinghaus,False,True,human,2.0,1.0
-0.58,0.7,256,255,0.99609375,Ebbinghaus,False,True,human,2.0,1.0
-0.29,-0.55124,256,11,0.04296875,Ebbinghaus,False,True,human,1.0,-1.0
-0.29,-0.32001,256,12,0.046875,Ebbinghaus,False,True,human,1.0,-1.0
-0.29,-0.16462,256,25,0.09765625,Ebbinghaus,False,True,human,1.0,-1.0
-0.29,-0.07,256,54,0.2109375,Ebbinghaus,False,True,human,1.0,-1.0
-0.29,0.07,256,206,0.8046875,Ebbinghaus,False,True,human,1.0,1.0
-0.29,0.16462,256,241,0.94140625,Ebbinghaus,False,True,human,1.0,1.0
-0.29,0.32001,256,251,0.98046875,Ebbinghaus,False,True,human,1.0,1.0
-0.29,0.55124,256,252,0.984375,Ebbinghaus,False,True,human,1.0,1.0
0.0,-0.7,256,1,0.00390625,Ebbinghaus,False,True,human,,
0.0,-0.55124,247,5,0.020242914979757085,Ebbinghaus,False,True,human,,
0.0,-0.4252,256,4,0.015625,Ebbinghaus,False,True,human,,
0.0,-0.32001,247,11,0.044534412955465584,Ebbinghaus,False,True,human,,
0.0,-0.23378,256,8,0.03125,Ebbinghaus,False,True,human,,
0.0,-0.16462,247,26,0.10526315789473684,Ebbinghaus,False,True,human,,
0.0,-0.11066,256,38,0.1484375,Ebbinghaus,False,True,human,,
0.0,-0.07,247,69,0.2793522267206478,Ebbinghaus,False,True,human,,
0.0,0.07,247,170,0.6882591093117408,Ebbinghaus,False,True,human,,
0.0,0.11066,256,214,0.8359375,Ebbinghaus,False,True,human,,
0.0,0.16462,247,222,0.8987854251012146,Ebbinghaus,False,True,human,,
0.0,0.23378,256,246,0.9609375,Ebbinghaus,False,True,human,,
0.0,0.32001,247,238,0.9635627530364372,Ebbinghaus,False,True,human,,
0.0,0.4252,256,252,0.984375,Ebbinghaus,False,True,human,,
0.0,0.55124,247,238,0.9635627530364372,Ebbinghaus,False,True,human,,
0.0,0.7,256,255,0.99609375,Ebbinghaus,False,True,human,,
0.29,-0.55124,256,6,0.0234375,Ebbinghaus,False,True,human,1.0,1.0
0.29,-0.32001,256,17,0.06640625,Ebbinghaus,False,True,human,1.0,1.0
0.29,-0.16462,256,46,0.1796875,Ebbinghaus,False,True,human,1.0,1.0
0.29,-0.07,256,110,0.4296875,Ebbinghaus,False,True,human,1.0,1.0
0.29,0.07,256,164,0.640625,Ebbinghaus,False,True,human,1.0,-1.0
0.29,0.16462,256,217,0.84765625,Ebbinghaus,False,True,human,1.0,-1.0
0.29,0.32001,256,240,0.9375,Ebbinghaus,False,True,human,1.0,-1.0
0.29,0.55124,256,254,0.9921875,Ebbinghaus,False,True,human,1.0,-1.0
0.58,-0.7,256,1,0.00390625,Ebbinghaus,False,True,human,2.0,1.0
0.58,-0.4252,256,7,0.02734375,Ebbinghaus,False,True,human,2.0,1.0
0.58,-0.23378,256,35,0.13671875,Ebbinghaus,False,True,human,2.0,1.0
0.58,-0.11066,256,96,0.375,Ebbinghaus,False,True,human,2.0,1.0
0.58,0.11066,256,161,0.62890625,Ebbinghaus,False,True,human,2.0,-1.0
0.58,0.23378,256,230,0.8984375,Ebbinghaus,False,True,human,2.0,-1.0
0.58,0.4252,256,249,0.97265625,Ebbinghaus,False,True,human,2.0,-1.0
0.58,0.7,256,254,0.9921875,Ebbinghaus,False,True,human,2.0,-1.0
0.87,-0.55124,256,11,0.04296875,Ebbinghaus,False,True,human,3.0,1.0
0.87,-0.32001,256,45,0.17578125,Ebbinghaus,False,True,human,3.0,1.0
0.87,-0.16462,256,121,0.47265625,Ebbinghaus,False,True,human,3.0,1.0
0.87,-0.07,256,187,0.73046875,Ebbinghaus,False,True,human,3.0,1.0
0.87,0.07,256,88,0.34375,Ebbinghaus,False,True,human,3.0,-1.0
0.87,0.16462,256,149,0.58203125,Ebbinghaus,False,True,human,3.0,-1.0
0.87,0.32001,256,226,0.8828125,Ebbinghaus,False,True,human,3.0,-1.0
0.87,0.55124,256,250,0.9765625,Ebbinghaus,False,True,human,3.0,-1.0
1.16,-0.7,256,6,0.0234375,Ebbinghaus,False,True,human,4.0,1.0
1.16,-0.4252,256,24,0.09375,Ebbinghaus,False,True,human,4.0,1.0
1.16,-0.23378,256,105,0.41015625,Ebbinghaus,False,True,human,4.0,1.0
1.16,-0.11066,256,198,0.7734375,Ebbinghaus,False,True,human,4.0,1.0
1.16,0.11066,256,85,0.33203125,Ebbinghaus,False,True,human,4.0,-1.0
1.16,0.23378,256,173,0.67578125,Ebbinghaus,False,True,human,4.0,-1.0
1.16,0.4252,256,234,0.9140625,Ebbinghaus,False,True,human,4.0,-1.0
1.16,0.7,256,252,0.984375,Ebbinghaus,False,True,human,4.0,-1.0
1.45,-0.55124,256,25,0.09765625,Ebbinghaus,False,True,human,5.0,1.0
1.45,-0.32001,256,100,0.390625,Ebbinghaus,False,True,human,5.0,1.0
1.45,-0.16462,256,178,0.6953125,Ebbinghaus,False,True,human,5.0,1.0
1.45,-0.07,256,213,0.83203125,Ebbinghaus,False,True,human,5.0,1.0
1.45,0.07,256,41,0.16015625,Ebbinghaus,False,True,human,5.0,-1.0
1.45,0.16462,256,87,0.33984375,Ebbinghaus,False,True,human,5.0,-1.0
1.45,0.32001,256,171,0.66796875,Ebbinghaus,False,True,human,5.0,-1.0
1.45,0.55124,256,229,0.89453125,Ebbinghaus,False,True,human,5.0,-1.0
1.74,-0.7,256,17,0.06640625,Ebbinghaus,False,True,human,6.0,1.0
1.74,-0.4252,256,71,0.27734375,Ebbinghaus,False,True,human,6.0,1.0
1.74,-0.23378,256,154,0.6015625,Ebbinghaus,False,True,human,6.0,1.0
1.74,-0.11066,256,212,0.828125,Ebbinghaus,False,True,human,6.0,1.0
1.74,0.11066,256,49,0.19140625,Ebbinghaus,False,True,human,6.0,-1.0
1.74,0.23378,256,107,0.41796875,Ebbinghaus,False,True,human,6.0,-1.0
1.74,0.4252,256,200,0.78125,Ebbinghaus,False,True,human,6.0,-1.0
1.74,0.7,256,245,0.95703125,Ebbinghaus,False,True,human,6.0,-1.0
2.03,-0.55124,256,56,0.21875,Ebbinghaus,False,True,human,7.0,1.0
2.03,-0.32001,256,155,0.60546875,Ebbinghaus,False,True,human,7.0,1.0
2.03,-0.16462,256,209,0.81640625,Ebbinghaus,False,True,human,7.0,1.0
2.03,-0.07,256,227,0.88671875,Ebbinghaus,False,True,human,7.0,1.0
2.03,0.07,256,27,0.10546875,Ebbinghaus,False,True,human,7.0,-1.0
2.03,0.16462,256,53,0.20703125,Ebbinghaus,False,True,human,7.0,-1.0
2.03,0.32001,256,141,0.55078125,Ebbinghaus,False,True,human,7.0,-1.0
2.03,0.55124,256,213,0.83203125,Ebbinghaus,False,True,human,7.0,-1.0
-2.17,-0.55124,256,12,0.046875,Delboeuf,False,False,human,,
-2.17,-0.32001,256,15,0.05859375,Delboeuf,False,False,human,,
-2.17,-0.16462,256,24,0.09375,Delboeuf,False,False,human,,
-2.17,-0.07,256,45,0.17578125,Delboeuf,False,False,human,,
-2.17,0.07,256,226,0.8828125,Delboeuf,False,False,human,,
-2.17,0.16462,256,238,0.9296875,Delboeuf,False,False,human,,
-2.17,0.32001,256,249,0.97265625,Delboeuf,False,False,human,,
-2.17,0.55124,256,243,0.94921875,Delboeuf,False,False,human,,
-1.86,-0.7,256,5,0.01953125,Delboeuf,False,False,human,,
-1.86,-0.4252,256,7,0.02734375,Delboeuf,False,False,human,,
-1.86,-0.23378,256,11,0.04296875,Delboeuf,False,False,human,,
-1.86,-0.11066,256,26,0.1015625,Delboeuf,False,False,human,,
-1.86,0.11066,256,225,0.87890625,Delboeuf,False,False,human,,
-1.86,0.23378,256,247,0.96484375,Delboeuf,False,False,human,,
-1.86,0.4252,256,248,0.96875,Delboeuf,False,False,human,,
-1.86,0.7,256,253,0.98828125,Delboeuf,False,False,human,,
-1.55,-0.55124,256,10,0.0390625,Delboeuf,False,False,human,,
-1.55,-0.32001,256,13,0.05078125,Delboeuf,False,False,human,,
-1.55,-0.16462,256,32,0.125,Delboeuf,False,False,human,,
-1.55,-0.07,256,42,0.1640625,Delboeuf,False,False,human,,
-1.55,0.07,256,209,0.81640625,Delboeuf,False,False,human,,
-1.55,0.16462,256,225,0.87890625,Delboeuf,False,False,human,,
-1.55,0.32001,256,249,0.97265625,Delboeuf,False,False,human,,
-1.55,0.55124,256,246,0.9609375,Delboeuf,False,False,human,,
-1.24,-0.7,256,6,0.0234375,Delboeuf,False,False,human,,
-1.24,-0.4252,256,10,0.0390625,Delboeuf,False,False,human,,
-1.24,-0.23378,256,17,0.06640625,Delboeuf,False,False,human,,
-1.24,-0.11066,256,46,0.1796875,Delboeuf,False,False,human,,
-1.24,0.11066,256,210,0.8203125,Delboeuf,False,False,human,,
-1.24,0.23378,256,242,0.9453125,Delboeuf,False,False,human,,
-1.24,0.4252,256,247,0.96484375,Delboeuf,False,False,human,,
-1.24,0.7,256,252,0.984375,Delboeuf,False,False,human,,
-0.93,-0.55124,256,14,0.0546875,Delboeuf,False,False,human,,
-0.93,-0.32001,256,16,0.0625,Delboeuf,False,False,human,,
-0.93,-0.16462,256,34,0.1328125,Delboeuf,False,False,human,,
-0.93,-0.07,256,65,0.25390625,Delboeuf,False,False,human,,
-0.93,0.07,256,205,0.80078125,Delboeuf,False,False,human,,
-0.93,0.16462,256,216,0.84375,Delboeuf,False,False,human,,
-0.93,0.32001,256,245,0.95703125,Delboeuf,False,False,human,,
-0.93,0.55124,256,247,0.96484375,Delboeuf,False,False,human,,
-0.62,-0.7,256,2,0.0078125,Delboeuf,False,False,human,,
-0.62,-0.4252,256,6,0.0234375,Delboeuf,False,False,human,,
-0.62,-0.23378,256,20,0.078125,Delboeuf,False,False,human,,
-0.62,-0.11066,256,50,0.1953125,Delboeuf,False,False,human,,
-0.62,0.11066,256,207,0.80859375,Delboeuf,False,False,human,,
-0.62,0.23378,256,241,0.94140625,Delboeuf,False,False,human,,
-0.62,0.4252,256,250,0.9765625,Delboeuf,False,False,human,,
-0.62,0.7,256,252,0.984375,Delboeuf,False,False,human,,
-0.31,-0.55124,256,8,0.03125,Delboeuf,False,False,human,,
-0.31,-0.32001,256,12,0.046875,Delboeuf,False,False,human,,
-0.31,-0.16462,256,29,0.11328125,Delboeuf,False,False,human,,
-0.31,-0.07,256,62,0.2421875,Delboeuf,False,False,human,,
-0.31,0.07,256,185,0.72265625,Delboeuf,False,False,human,,
-0.31,0.16462,256,217,0.84765625,Delboeuf,False,False,human,,
-0.31,0.32001,256,246,0.9609375,Delboeuf,False,False,human,,
-0.31,0.55124,256,247,0.96484375,Delboeuf,False,False,human,,
0.0,-0.7,256,4,0.015625,Delboeuf,False,False,human,,
0.0,-0.55124,247,6,0.024291497975708502,Delboeuf,False,False,human,,
0.0,-0.4252,256,2,0.0078125,Delboeuf,False,False,human,,
0.0,-0.32001,247,15,0.06072874493927125,Delboeuf,False,False,human,,
0.0,-0.23378,256,11,0.04296875,Delboeuf,False,False,human,,
0.0,-0.16462,247,21,0.08502024291497975,Delboeuf,False,False,human,,
0.0,-0.11066,256,44,0.171875,Delboeuf,False,False,human,,
0.0,-0.07,247,59,0.2388663967611336,Delboeuf,False,False,human,,
0.0,0.07,247,188,0.7611336032388664,Delboeuf,False,False,human,,
0.0,0.11066,256,212,0.828125,Delboeuf,False,False,human,,
0.0,0.16462,247,221,0.8947368421052632,Delboeuf,False,False,human,,
0.0,0.23378,256,247,0.96484375,Delboeuf,False,False,human,,
0.0,0.32001,247,238,0.9635627530364372,Delboeuf,False,False,human,,
0.0,0.4252,256,255,0.99609375,Delboeuf,False,False,human,,
0.0,0.55124,247,240,0.97165991902834,Delboeuf,False,False,human,,
0.0,0.7,256,254,0.9921875,Delboeuf,False,False,human,,
0.31,-0.55124,256,25,0.09765625,Delboeuf,False,False,human,,
0.31,-0.32001,256,37,0.14453125,Delboeuf,False,False,human,,
0.31,-0.16462,256,58,0.2265625,Delboeuf,False,False,human,,
0.31,-0.07,256,110,0.4296875,Delboeuf,False,False,human,,
0.31,0.07,256,153,0.59765625,Delboeuf,False,False,human,,
0.31,0.16462,256,194,0.7578125,Delboeuf,False,False,human,,
0.31,0.32001,256,224,0.875,Delboeuf,False,False,human,,
0.31,0.55124,256,237,0.92578125,Delboeuf,False,False,human,,
0.62,-0.7,256,12,0.046875,Delboeuf,False,False,human,,
0.62,-0.4252,256,28,0.109375,Delboeuf,False,False,human,,
0.62,-0.23378,256,58,0.2265625,Delboeuf,False,False,human,,
0.62,-0.11066,256,92,0.359375,Delboeuf,False,False,human,,
0.62,0.11066,256,168,0.65625,Delboeuf,False,False,human,,
0.62,0.23378,256,211,0.82421875,Delboeuf,False,False,human,,
0.62,0.4252,256,231,0.90234375,Delboeuf,False,False,human,,
0.62,0.7,256,242,0.9453125,Delboeuf,False,False,human,,
0.93,-0.55124,256,35,0.13671875,Delboeuf,False,False,human,,
0.93,-0.32001,256,59,0.23046875,Delboeuf,False,False,human,,
0.93,-0.16462,256,93,0.36328125,Delboeuf,False,False,human,,
0.93,-0.07,256,145,0.56640625,Delboeuf,False,False,human,,
0.93,0.07,256,121,0.47265625,Delboeuf,False,False,human,,
0.93,0.16462,256,151,0.58984375,Delboeuf,False,False,human,,
0.93,0.32001,256,196,0.765625,Delboeuf,False,False,human,,
0.93,0.55124,256,221,0.86328125,Delboeuf,False,False,human,,
1.24,-0.7,256,22,0.0859375,Delboeuf,False,False,human,,
1.24,-0.4252,256,58,0.2265625,Delboeuf,False,False,human,,
1.24,-0.23378,256,93,0.36328125,Delboeuf,False,False,human,,
1.24,-0.11066,256,130,0.5078125,Delboeuf,False,False,human,,
1.24,0.11066,256,129,0.50390625,Delboeuf,False,False,human,,
1.24,0.23378,256,173,0.67578125,Delboeuf,False,False,human,,
1.24,0.4252,256,204,0.796875,Delboeuf,False,False,human,,
1.24,0.7,256,238,0.9296875,Delboeuf,False,False,human,,
1.55,-0.55124,256,40,0.15625,Delboeuf,False,False,human,,
1.55,-0.32001,256,92,0.359375,Delboeuf,False,False,human,,
1.55,-0.16462,256,127,0.49609375,Delboeuf,False,False,human,,
1.55,-0.07,256,172,0.671875,Delboeuf,False,False,human,,
1.55,0.07,256,86,0.3359375,Delboeuf,False,False,human,,
1.55,0.16462,256,135,0.52734375,Delboeuf,False,False,human,,
1.55,0.32001,256,182,0.7109375,Delboeuf,False,False,human,,
1.55,0.55124,256,217,0.84765625,Delboeuf,False,False,human,,
1.86,-0.7,256,40,0.15625,Delboeuf,False,False,human,,
1.86,-0.4252,256,84,0.328125,Delboeuf,False,False,human,,
1.86,-0.23378,256,115,0.44921875,Delboeuf,False,False,human,,
1.86,-0.11066,256,166,0.6484375,Delboeuf,False,False,human,,
1.86,0.11066,256,99,0.38671875,Delboeuf,False,False,human,,
1.86,0.23378,256,139,0.54296875,Delboeuf,False,False,human,,
1.86,0.4252,256,201,0.78515625,Delboeuf,False,False,human,,
1.86,0.7,256,220,0.859375,Delboeuf,False,False,human,,
2.17,-0.55124,256,59,0.23046875,Delboeuf,False,False,human,,
2.17,-0.32001,256,118,0.4609375,Delboeuf,False,False,human,,
2.17,-0.16462,256,171,0.66796875,Delboeuf,False,False,human,,
2.17,-0.07,256,196,0.765625,Delboeuf,False,False,human,,
2.17,0.07,256,76,0.296875,Delboeuf,False,False,human,,
2.17,0.16462,256,103,0.40234375,Delboeuf,False,False,human,,
2.17,0.32001,256,157,0.61328125,Delboeuf,False,False,human,,
2.17,0.55124,256,201,0.78515625,Delboeuf,False,False,human,,
-31.5,-14.69282,256,9,0.03515625,Contrast,False,True,human,7.0,-1.0
-31.5,-9.81421,256,15,0.05859375,Contrast,False,True,human,7.0,-1.0
-31.5,-5.91661,256,11,0.04296875,Contrast,False,True,human,7.0,-1.0
-31.5,-3.0,256,16,0.0625,Contrast,False,True,human,7.0,-1.0
-31.5,3.0,256,237,0.92578125,Contrast,False,True,human,7.0,1.0
-31.5,5.91661,256,239,0.93359375,Contrast,False,True,human,7.0,1.0
-31.5,9.81421,256,241,0.94140625,Contrast,False,True,human,7.0,1.0
-31.5,14.69282,256,246,0.9609375,Contrast,False,True,human,7.0,1.0
-27.0,-17.5,256,7,0.02734375,Contrast,False,True,human,6.0,-1.0
-27.0,-12.13089,256,7,0.02734375,Contrast,False,True,human,6.0,-1.0
-27.0,-7.74279,256,8,0.03125,Contrast,False,True,human,6.0,-1.0
-27.0,-4.33568,256,9,0.03515625,Contrast,False,True,human,6.0,-1.0
-27.0,4.33568,256,243,0.94921875,Contrast,False,True,human,6.0,1.0
-27.0,7.74279,256,242,0.9453125,Contrast,False,True,human,6.0,1.0
-27.0,12.13089,256,251,0.98046875,Contrast,False,True,human,6.0,1.0
-27.0,17.5,256,248,0.96875,Contrast,False,True,human,6.0,1.0
-22.5,-14.69282,256,9,0.03515625,Contrast,False,True,human,5.0,-1.0
-22.5,-9.81421,256,14,0.0546875,Contrast,False,True,human,5.0,-1.0
-22.5,-5.91661,256,15,0.05859375,Contrast,False,True,human,5.0,-1.0
-22.5,-3.0,256,25,0.09765625,Contrast,False,True,human,5.0,-1.0
-22.5,3.0,256,236,0.921875,Contrast,False,True,human,5.0,1.0
-22.5,5.91661,256,235,0.91796875,Contrast,False,True,human,5.0,1.0
-22.5,9.81421,256,244,0.953125,Contrast,False,True,human,5.0,1.0
-22.5,14.69282,256,248,0.96875,Contrast,False,True,human,5.0,1.0
-18.0,-17.5,256,5,0.01953125,Contrast,False,True,human,4.0,-1.0
-18.0,-12.13089,256,6,0.0234375,Contrast,False,True,human,4.0,-1.0
-18.0,-7.74279,256,9,0.03515625,Contrast,False,True,human,4.0,-1.0
-18.0,-4.33568,256,7,0.02734375,Contrast,False,True,human,4.0,-1.0
-18.0,4.33568,256,244,0.953125,Contrast,False,True,human,4.0,1.0
-18.0,7.74279,256,245,0.95703125,Contrast,False,True,human,4.0,1.0
-18.0,12.13089,256,250,0.9765625,Contrast,False,True,human,4.0,1.0
-18.0,17.5,256,251,0.98046875,Contrast,False,True,human,4.0,1.0
-13.5,-14.69282,256,10,0.0390625,Contrast,False,True,human,3.0,-1.0
-13.5,-9.81421,256,12,0.046875,Contrast,False,True,human,3.0,-1.0
-13.5,-5.91661,256,10,0.0390625,Contrast,False,True,human,3.0,-1.0
-13.5,-3.0,256,20,0.078125,Contrast,False,True,human,3.0,-1.0
-13.5,3.0,256,233,0.91015625,Contrast,False,True,human,3.0,1.0
-13.5,5.91661,256,240,0.9375,Contrast,False,True,human,3.0,1.0
-13.5,9.81421,256,244,0.953125,Contrast,False,True,human,3.0,1.0
-13.5,14.69282,256,247,0.96484375,Contrast,False,True,human,3.0,1.0
-9.0,-17.5,256,6,0.0234375,Contrast,False,True,human,2.0,-1.0
-9.0,-12.13089,256,4,0.015625,Contrast,False,True,human,2.0,-1.0
-9.0,-7.74279,256,4,0.015625,Contrast,False,True,human,2.0,-1.0
-9.0,-4.33568,256,8,0.03125,Contrast,False,True,human,2.0,-1.0
-9.0,4.33568,256,247,0.96484375,Contrast,False,True,human,2.0,1.0
-9.0,7.74279,256,248,0.96875,Contrast,False,True,human,2.0,1.0
-9.0,12.13089,256,250,0.9765625,Contrast,False,True,human,2.0,1.0
-9.0,17.5,256,248,0.96875,Contrast,False,True,human,2.0,1.0
-4.5,-14.69282,256,6,0.0234375,Contrast,False,True,human,1.0,-1.0
